"id","clinic_name_th","clinic_name_en","alias","xeomin_flag","belotero_flag","ulthera_flag","province","district","website","facebook","tel","latitude","longtitude","xeomin","x_beauty","belotero","skin_radiance","ulthera"
597,"ยู แอนด์ พี คลีนิค สาขาปากช่อง","U&P clinic Pak Chong","ยู แอนด์ พี คลีนิค สาขาปากช่อง","N","N","N","นครราชสีมา","ปากช่อง","","https://www.facebook.com/U&Pclinic/","044 316049",14.6785513,101.3998198,"Y","Y","Y","Y","N"
598,"โรงพยาบาลศัลยกรรมตกแต่งดับเบิ้ลยู","W plastic surgery hospital","โรงพยาบาลศัลยกรรมตกแต่งดับเบิ้ลยู","N","N","N","กรุงเทพมหานคร","เขตลาดพร้าว","http://www.w-surgeryhospital.com","https://www.facebook.com/wsurgeryhospital/","0917746666",13.8214892,100.6253827,"Y","N","N","N","N"
599,"วิลล่า เอสติกา","Villa aestheca","วิลล่า เอสติกา","N","N","N","กรุงเทพมหานคร","เขตบึงกุ่ม","","https://www.facebook.com/villaaestheca","0924741144",13.8066696,100.649101,"Y","N","N","N","N"
600,"วี คลินิก","V clinic","วี คลินิก","N","N","N","กรุงเทพมหานคร","เขตหลักสี่","http://www.vclinic-Medical.com","https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.vclinic-medical.com%2F&h=AT2jBkxhwK-5fwf3-HJSesWlpeJwxtuq6F1jOfShjYqp8LPXEvYtGoiXNOvOTiUPQBBhr2HjRwEGAcLvn9Q-dJhUxioirYzn97T4FfVRdMLyM9b2kZQl00SuzG4NlzE","0614955979",13.924975,100.5935102,"N","N","Y","N","N"
601,"เฌอคลินิก","cher clinic","เฌอคลินิก","N","N","N","กรุงเทพมหานคร","เขตบางนา","","https://m.facebook.com/cherclinic/","099-9892245",13.668610900000001,100.6348016,"Y","N","Y","N","N"
602,"ลูมิแนนซ์ คลินิก เชียงใหม่","Luminance Clinic Chiangmai By Dr.Kwan","ลูมิแนนซ์ คลินิก เชียงใหม่","N","N","N","เชียงใหม่","เมืองเชียงใหม่","","https://m.facebook.com/luminancechiangmai/","064 664 9362",18.7963875,98.977297,"Y","Y","Y","Y","Y"
603,"วี ดรีม คลีนิก","V DREAM CLINIC","วี ดรีม คลีนิก","N","N","N","กรุงเทพมหานคร","เขตพญาไท","http://vdreamclinic.com","http://www.facebook.com/Vdreamclinic","062-210-3282",13.782966,100.54641,"N","N","N","N","Y"
604,"อาชิญาภัท คลินิก","Archiyapat Clinic","อาชิญาภัท คลินิก","N","N","N","กำแพงเพชร","เมืองกำแพงเพชร","","https://www.facebook.com/pg/archiyapatclinic/about/?ref=page_internal","055-712-491",16.4705994,99.5391867,"Y","N","N","N","N"
605,"รีจู คลินิก สาขา สาทรซิตี้","Rejuv Clinic @Sathorn City Tower","รีจู คลินิก สาขา สาทรซิตี้","N","N","N","กรุงเทพมหานคร","เขตสาทร","","","082-514-6144",13.7215561,100.5318967,"Y","N","N","N","Y"
607,"ดับเบิ้ลยู คลินิกเวชกรรม","W doctorwut Clinic","ดับเบิ้ลยู คลินิกเวชกรรม","N","N","N","เพชรบุรี","เมืองเพชรบุรี","","https://www.facebook.com/vtp0171q/","032-400-726",13.1011094,99.9441872,"Y","N","Y","N","N"
608,"เดอะ โว้ก คลินิก สาขาระยอง","The Vogue Clinic @Rayong","เดอะ โว้ก คลินิก สาขาระยอง","N","N","N","ระยอง","เมืองระยอง","","https://www.facebook.com/thevogueclinic.rayong/","091 0936999",12.687301,101.254453,"Y","N","Y","N","N"
609,"ลามอง คลินิก","Lamong clinic","ลามอง คลินิก","N","N","N","ระยอง","บ้านฉาง","","https://www.facebook.com/Lamongclinic/","065 3966900",12.7150023,101.0415897,"N","N","Y","N","N"
610,"ด็อกเตอร์เมฆ คลินิก","Doctor Mek clinic","ด็อกเตอร์เมฆ คลินิก","N","N","N","กรุงเทพมหานคร","เขตปทุมวัน","","https://th-th.facebook.com/doctormekclinic/","064-946-1998",13.7471164,100.5245997,"N","N","Y","N","Y"
611,"วนินทร์ คลินิก","Vanintr clinic","วนินทร์ คลินิก","N","N","N","กรุงเทพมหานคร","เขตบางเขน","https://doctormekclinic.com/","","082-977-1477",13.880012,100.6456038,"N","N","Y","N","N"
613,"ปราการคลินิก","Prakarn clinic","ปราการคลินิก","N","N","N","สมุทรปราการ","เมืองสมุทรปราการ","","https://www.facebook.com/prakarnclinic/","085-536-6500",13.5855162,100.5955504,"Y","N","N","N","N"
614,"ด็อกเตอร์ยู คลินิก","Dr.You Clinic","ด็อกเตอร์ยู คลินิก","N","N","N","เชียงราย","เมืองเชียงราย","","https://www.facebook.com/Dr.YouClinic/","053 179 732",19.9010785,99.820173,"N","N","Y","N","N"
615,"เมด ดีไซน์ คลินิก สาขาศรีราชา","Med Design Clinic @ Bowin","เมด ดีไซน์ คลินิก สาขาศรีราชา","N","N","N","ชลบุรี","ศรีราชา","","https://th-th.facebook.com/MedDesignClinic/","038337326",13.0370554,101.0891818,"N","N","Y","N","N"
616,"เมด ดีไซน์ คลินิก สาขาระยอง","Med Design Clinic @ Rayong","เมด ดีไซน์ คลินิก สาขาระยอง","N","N","N","ระยอง","เมืองระยอง","","https://th-th.facebook.com/MedDesignClinic/","038020060",12.682736,101.24907,"N","N","Y","N","N"
617,"เอลิแกนซ์ คลินิก","Elegance clinic","เอลิแกนซ์ คลินิก","N","N","N","นนทบุรี","ปากเกร็ด","","https://th-th.facebook.com/EleganceClinicTH/","0942949329",13.884857,100.551623,"N","N","Y","N","N"
618,"แพรระวี คลินิก","Praerawee  Clinic","แพรระวี คลินิก","N","N","N","กำแพงเพชร","เมืองกำแพงเพชร","http://Praeraweeclinic.com","https://www.facebook.com/praeraweeclinic/","0869405555",16.4741264,99.5304695,"N","N","N","N","Y"
619,"ไดซี่ คลินิก","Daisy clinic","ไดซี่ คลินิก","N","N","N","ฉะเชิงเทรา","บางปะกง","http://www.daisyclinicthailand.com","","090 551 1588",13.5423325,100.9712826,"Y","N","Y","N","N"
621,"ทรงพล คลินิก","Songpon Clinic","ทรงพล คลินิก","N","N","N","พะเยา","เมืองพะเยา","","https://www.facebook.com/Songponclinic/","054 480 558/099 298",19.169176,99.899282,"Y","N","N","N","N"
622,"คลินิกหมอสุธิดา-ภัทราวุธ","SUTIDA CLINIC","คลินิกหมอสุธิดา-ภัทราวุธ","N","N","N","แพร่","เมืองแพร่","","https://www.facebook.com/sutidaclinic/","090 319 1196",18.1230142,100.152832,"Y","N","Y","Y","N"
623,"บลิส คลินิก","Bliss Clinic","บลิส คลินิก","N","N","N","กรุงเทพมหานคร","เขตวัฒนา","","https://www.facebook.com/blissclinic1/","06-3431-4832",13.7344126,100.5829071,"Y","N","N","N","Y"
624,"ศรัณย์แคร์คลินิก สาขา ลาดพร้าว 53","Sarun Care Clinic @ Lat Phrao 53","ศรัณย์แคร์คลินิก สาขา ลาดพร้าว 53","N","N","N","กรุงเทพมหานคร","เขตวังทองหลาง","http://www.saruncareclinic.com/en/","https://www.facebook.com/saruncareclinic/","088-874-7424",13.7950509,100.5947876,"N","N","N","N","Y"
625,"ศรัณย์แคร์คลินิก สาขา เจริญกรุง","Sarun Care Clinic @ Charoen Krung","ศรัณย์แคร์คลินิก สาขา เจริญกรุง","N","N","N","กรุงเทพมหานคร","เขตบางคอแหลม","http://www.saruncareclinic.com/en/","https://www.facebook.com/saruncareclinic/","088-874-7423",13.6990664,100.4989389,"N","N","N","N","Y"
626,"ศรัณย์แคร์คลินิก สาขา สุขุมวิท 54","Sarun Care Clinic @ Sukhumvit 54","ศรัณย์แคร์คลินิก สาขา สุขุมวิท 54","N","N","N","กรุงเทพมหานคร","เขตพระโขนง","http://www.saruncareclinic.com/en/","https://www.facebook.com/saruncareclinic/","088-874-7421",13.6982722,100.5968446,"N","N","N","N","Y"
627,"ศรัณย์แคร์คลินิก สาขา สยามสแควร์","Sarun Care Clinic @ Siam Square","ศรัณย์แคร์คลินิก สาขา สยามสแควร์","N","N","N","กรุงเทพมหานคร","เขตปทุมวัน","http://www.saruncareclinic.com/en/","https://www.facebook.com/saruncareclinic/","088-874-7422",13.7452,100.534871,"N","N","N","N","Y"
628,"ศรัณย์แคร์คลินิก สาขา ปิ่นเกล้า","Sarun Care Clinic @ Pinklao","ศรัณย์แคร์คลินิก สาขา ปิ่นเกล้า","N","N","N","กรุงเทพมหานคร","เขตบางกอกน้อย","http://www.saruncareclinic.com/en/","https://www.facebook.com/saruncareclinic/","088-874-7425",13.7796044,100.4749945,"N","N","N","N","Y"
629,"เอสเธ่คลินิก","Aesthe Clinic","เอสเธ่คลินิก","N","N","N","กรุงเทพมหานคร","สวนหลวง","http://aestheclinicthailand.com/","https://www.facebook.com/aestheclinicbangkok/","061 584 3888",13.7438778,100.616478,"N","N","N","N","Y"
630,"มามอง คลินิก","Maman Clinic","มามอง คลินิก","N","N","N","กรุงเทพมหานคร","เขตภาษีเจริญ","","https://www.facebook.com/MamanClinic/","099-478-8299",13.7225874,100.461817,"N","N","Y","N","N"
631,"รพ.จุฬารัตน์3 อินเตอร์","Chularat3 International Hospital","รพ.จุฬารัตน์3 อินเตอร์","N","N","N","สมุทรปราการ","บางพลี","https://www.chularat3.com/service_detail.php?lang=th&id=1","","02-033-2900",13.59938,100.7212306,"N","N","Y","N","N"
633,"พูจองคลินิก สาขาโลตัสชลบุรี","Bujeong clinic @Lotus Chonburi","พูจองคลินิก สาขาโลตัสชลบุรี","N","N","N","ชลบุรี","เมืองชลบุรี","https://www.bujeongclinic.com/","https://www.facebook.com/bujeongclinic/","088-126-1111",13.6323475,100.7107468,"N","N","Y","N","N"
634,"พูจองคลินิก สาขาเซ็นทรัลขอนแก่น","Bujeong clinic @Central KhonKaen","พูจองคลินิก สาขาเซ็นทรัลขอนแก่น","N","N","N","ขอนแก่น","เมืองขอนแก่น","https://www.bujeongclinic.com/","https://www.facebook.com/bujeongclinic/","088-125-1111",16.4324855,102.8253683,"Y","Y","Y","Y","N"
